   5.475000e+08,  0.000000e+00,  -1.214569e+02,  -0.000000e+00,  1.994603e+02,  -0.000000e+00,  1.994588e+02,  0.000000e+00,  -1.214554e+02
   5.950000e+08,  0.000000e+00,  -1.027266e+02,  -0.000000e+00,  1.895026e+02,  -0.000000e+00,  1.895008e+02,  0.000000e+00,  -1.027249e+02
   6.425000e+08,  0.000000e+00,  -8.566868e+01,  -0.000000e+00,  1.818730e+02,  -0.000000e+00,  1.818711e+02,  0.000000e+00,  -8.566682e+01
   6.900000e+08,  0.000000e+00,  -6.980176e+01,  -0.000000e+00,  1.762257e+02,  -0.000000e+00,  1.762236e+02,  0.000000e+00,  -6.979975e+01
   7.375000e+08,  0.000000e+00,  -5.473351e+01,  -0.000000e+00,  1.723388e+02,  -0.000000e+00,  1.723364e+02,  0.000000e+00,  -5.473134e+01
   7.850000e+08,  0.000000e+00,  -4.012213e+01,  -0.000000e+00,  1.700883e+02,  -0.000000e+00,  1.700856e+02,  0.000000e+00,  -4.011980e+01
   8.325000e+08,  0.000000e+00,  -2.564601e+01,  -0.000000e+00,  1.694364e+02,  -0.000000e+00,  1.694334e+02,  0.000000e+00,  -2.564350e+01
   8.800000e+08,  0.000000e+00,  -1.097552e+01,  -0.000000e+00,  1.704308e+02,  -0.000000e+00,  1.704274e+02,  0.000000e+00,  -1.097284e+01
   9.275000e+08,  -0.000000e+00,  4.258222e+00,  0.000000e+00,  1.732160e+02,  -0.000000e+00,  1.732122e+02,  0.000000e+00,  4.261094e+00
   9.750000e+08,  0.000000e+00,  2.050459e+01,  0.000000e+00,  1.780608e+02,  -0.000000e+00,  1.780565e+02,  0.000000e+00,  2.050766e+01
   1.022500e+09,  0.000000e+00,  3.835553e+01,  0.000000e+00,  1.854101e+02,  -0.000000e+00,  1.854051e+02,  0.000000e+00,  3.835882e+01
   1.070000e+09,  0.000000e+00,  5.864921e+01,  0.000000e+00,  1.959808e+02,  -0.000000e+00,  1.959751e+02,  0.000000e+00,  5.865274e+01
   1.117500e+09,  0.000000e+00,  8.265857e+01,  0.000000e+00,  2.109455e+02,  -0.000000e+00,  2.109388e+02,  0.000000e+00,  8.266238e+01
   1.165000e+09,  0.000000e+00,  1.124658e+02,  0.000000e+00,  2.323020e+02,  -0.000000e+00,  2.322940e+02,  0.000000e+00,  1.124699e+02
   1.212500e+09,  0.000000e+00,  1.517850e+02,  0.000000e+00,  2.636935e+02,  -0.000000e+00,  2.636837e+02,  0.000000e+00,  1.517895e+02
   1.260000e+09,  -0.000000e+00,  2.080234e+02,  0.000000e+00,  3.124668e+02,  -0.000000e+00,  3.124544e+02,  0.000000e+00,  2.080284e+02
   1.307500e+09,  -0.000000e+00,  2.984930e+02,  0.000000e+00,  3.958830e+02,  -0.000000e+00,  3.958660e+02,  0.000000e+00,  2.984988e+02
   1.355000e+09,  0.000000e+00,  4.754684e+02,  0.000000e+00,  5.661732e+02,  -0.000000e+00,  5.661472e+02,  0.000000e+00,  4.754755e+02
   1.402500e+09,  0.000000e+00,  1.005064e+03,  0.000000e+00,  1.089421e+03,  -0.000000e+00,  1.089368e+03,  0.000000e+00,  1.005075e+03
   1.450000e+09,  0.000000e+00,  -4.489007e+04,  0.000000e+00,  -4.481314e+04,  0.000000e+00,  -4.481080e+04,  0.000000e+00,  -4.489038e+04
   1.497500e+09,  0.000000e+00,  -1.017576e+03,  0.000000e+00,  -9.451535e+02,  0.000000e+00,  -9.451010e+02,  0.000000e+00,  -1.017579e+03
   1.545000e+09,  0.000000e+00,  -5.228468e+02,  0.000000e+00,  -4.559765e+02,  0.000000e+00,  -4.559496e+02,  0.000000e+00,  -5.228461e+02
